InstanceID,patientID,ImageName,cellTypeName,cellType
9124,7,9124.png,inflammatory,1
9125,7,9125.png,inflammatory,1
9126,7,9126.png,inflammatory,1
9127,7,9127.png,inflammatory,1
9128,7,9128.png,inflammatory,1
9129,7,9129.png,inflammatory,1
9130,7,9130.png,inflammatory,1
9131,7,9131.png,inflammatory,1
9132,7,9132.png,inflammatory,1
9133,7,9133.png,inflammatory,1
9134,7,9134.png,inflammatory,1
9135,7,9135.png,inflammatory,1
9136,7,9136.png,inflammatory,1
9137,7,9137.png,inflammatory,1
9138,7,9138.png,inflammatory,1
9139,7,9139.png,inflammatory,1
9140,7,9140.png,inflammatory,1
9141,7,9141.png,inflammatory,1
9142,7,9142.png,inflammatory,1
9143,7,9143.png,inflammatory,1
9144,7,9144.png,inflammatory,1
9145,7,9145.png,inflammatory,1
9146,7,9146.png,inflammatory,1
9147,7,9147.png,inflammatory,1
9148,7,9148.png,inflammatory,1
9149,7,9149.png,inflammatory,1
9150,7,9150.png,inflammatory,1
9151,7,9151.png,inflammatory,1
9152,7,9152.png,inflammatory,1
9154,7,9154.png,inflammatory,1
9157,7,9157.png,inflammatory,1
9158,7,9158.png,inflammatory,1
9159,7,9159.png,inflammatory,1
9162,7,9162.png,inflammatory,1
9163,7,9163.png,inflammatory,1
9164,7,9164.png,inflammatory,1
9165,7,9165.png,inflammatory,1
9166,7,9166.png,inflammatory,1
9167,7,9167.png,inflammatory,1
9168,7,9168.png,inflammatory,1
9169,7,9169.png,others,3
9170,7,9170.png,others,3
9171,7,9171.png,others,3
9172,7,9172.png,others,3
9173,7,9173.png,others,3
9174,7,9174.png,others,3
9175,7,9175.png,others,3
9176,7,9176.png,others,3
9177,7,9177.png,others,3
9178,7,9178.png,others,3
9179,7,9179.png,others,3
9180,7,9180.png,epithelial,2
9181,7,9181.png,epithelial,2
9182,7,9182.png,epithelial,2
9183,7,9183.png,epithelial,2
9184,7,9184.png,epithelial,2
9185,7,9185.png,epithelial,2
9186,7,9186.png,epithelial,2
9187,7,9187.png,epithelial,2
9188,7,9188.png,epithelial,2
9189,7,9189.png,epithelial,2
9190,7,9190.png,epithelial,2
9191,7,9191.png,epithelial,2
9192,7,9192.png,epithelial,2
9193,7,9193.png,epithelial,2
9194,7,9194.png,epithelial,2
9195,7,9195.png,epithelial,2
9196,7,9196.png,epithelial,2
9197,7,9197.png,epithelial,2
9198,7,9198.png,epithelial,2
9199,7,9199.png,epithelial,2
9200,7,9200.png,epithelial,2
9201,7,9201.png,epithelial,2
9202,7,9202.png,epithelial,2
9203,7,9203.png,epithelial,2
9204,7,9204.png,epithelial,2
9205,7,9205.png,epithelial,2
9206,7,9206.png,epithelial,2
9207,7,9207.png,epithelial,2
9209,7,9209.png,epithelial,2
9211,7,9211.png,epithelial,2
9212,7,9212.png,epithelial,2
9213,7,9213.png,epithelial,2
9214,7,9214.png,epithelial,2
9215,7,9215.png,epithelial,2
9216,7,9216.png,epithelial,2
9217,7,9217.png,epithelial,2
9218,7,9218.png,epithelial,2
9219,7,9219.png,epithelial,2
9220,7,9220.png,epithelial,2
9221,7,9221.png,epithelial,2
9222,7,9222.png,epithelial,2
9223,7,9223.png,epithelial,2
9224,7,9224.png,epithelial,2
9225,7,9225.png,epithelial,2
9226,7,9226.png,epithelial,2
9227,7,9227.png,epithelial,2
9228,7,9228.png,epithelial,2
9229,7,9229.png,epithelial,2
9230,7,9230.png,epithelial,2
9231,7,9231.png,epithelial,2
9232,7,9232.png,epithelial,2
9236,7,9236.png,epithelial,2
9237,7,9237.png,epithelial,2
9238,7,9238.png,epithelial,2
9240,7,9240.png,epithelial,2
9241,7,9241.png,epithelial,2
9244,7,9244.png,epithelial,2
9246,7,9246.png,epithelial,2
9247,7,9247.png,epithelial,2
9248,7,9248.png,epithelial,2
9249,7,9249.png,epithelial,2
4664,8,4664.png,fibroblast,0
4665,8,4665.png,fibroblast,0
4666,8,4666.png,fibroblast,0
4667,8,4667.png,fibroblast,0
4668,8,4668.png,fibroblast,0
4669,8,4669.png,fibroblast,0
4670,8,4670.png,fibroblast,0
4672,8,4672.png,fibroblast,0
4673,8,4673.png,fibroblast,0
4674,8,4674.png,fibroblast,0
4677,8,4677.png,fibroblast,0
4678,8,4678.png,fibroblast,0
4681,8,4681.png,fibroblast,0
4682,8,4682.png,fibroblast,0
4684,8,4684.png,fibroblast,0
4685,8,4685.png,inflammatory,1
4686,8,4686.png,inflammatory,1
4687,8,4687.png,inflammatory,1
4688,8,4688.png,inflammatory,1
4689,8,4689.png,inflammatory,1
4690,8,4690.png,inflammatory,1
4691,8,4691.png,inflammatory,1
4692,8,4692.png,inflammatory,1
4693,8,4693.png,inflammatory,1
4694,8,4694.png,inflammatory,1
4696,8,4696.png,inflammatory,1
4697,8,4697.png,inflammatory,1
4698,8,4698.png,inflammatory,1
4699,8,4699.png,inflammatory,1
4700,8,4700.png,inflammatory,1
4701,8,4701.png,inflammatory,1
4702,8,4702.png,inflammatory,1
4703,8,4703.png,inflammatory,1
4704,8,4704.png,inflammatory,1
4705,8,4705.png,inflammatory,1
4706,8,4706.png,inflammatory,1
4707,8,4707.png,inflammatory,1
4708,8,4708.png,inflammatory,1
4709,8,4709.png,inflammatory,1
4710,8,4710.png,inflammatory,1
4711,8,4711.png,inflammatory,1
4712,8,4712.png,inflammatory,1
4713,8,4713.png,others,3
4714,8,4714.png,others,3
4715,8,4715.png,others,3
4717,8,4717.png,others,3
4718,8,4718.png,others,3
4719,8,4719.png,others,3
4720,8,4720.png,others,3
4721,8,4721.png,others,3
4722,8,4722.png,epithelial,2
4723,8,4723.png,epithelial,2
4724,8,4724.png,epithelial,2
4725,8,4725.png,epithelial,2
4726,8,4726.png,epithelial,2
4727,8,4727.png,epithelial,2
4728,8,4728.png,epithelial,2
4729,8,4729.png,epithelial,2
4730,8,4730.png,epithelial,2
4731,8,4731.png,epithelial,2
4732,8,4732.png,epithelial,2
4733,8,4733.png,epithelial,2
4734,8,4734.png,epithelial,2
4735,8,4735.png,epithelial,2
4736,8,4736.png,epithelial,2
4737,8,4737.png,epithelial,2
4738,8,4738.png,epithelial,2
4739,8,4739.png,epithelial,2
4740,8,4740.png,epithelial,2
4741,8,4741.png,epithelial,2
4742,8,4742.png,epithelial,2
4744,8,4744.png,epithelial,2
4745,8,4745.png,epithelial,2
4746,8,4746.png,epithelial,2
4747,8,4747.png,epithelial,2
4748,8,4748.png,epithelial,2
4749,8,4749.png,epithelial,2
4750,8,4750.png,epithelial,2
4751,8,4751.png,epithelial,2
4752,8,4752.png,epithelial,2
4753,8,4753.png,epithelial,2
4754,8,4754.png,epithelial,2
4755,8,4755.png,epithelial,2
4756,8,4756.png,epithelial,2
4757,8,4757.png,epithelial,2
4758,8,4758.png,epithelial,2
4759,8,4759.png,epithelial,2
4760,8,4760.png,epithelial,2
4761,8,4761.png,epithelial,2
4762,8,4762.png,epithelial,2
4763,8,4763.png,epithelial,2
4764,8,4764.png,epithelial,2
4765,8,4765.png,epithelial,2
4766,8,4766.png,epithelial,2
4767,8,4767.png,epithelial,2
4768,8,4768.png,epithelial,2
4769,8,4769.png,epithelial,2
4770,8,4770.png,epithelial,2
4771,8,4771.png,epithelial,2
4772,8,4772.png,epithelial,2
4773,8,4773.png,epithelial,2
4774,8,4774.png,epithelial,2
4775,8,4775.png,epithelial,2
4776,8,4776.png,epithelial,2
4777,8,4777.png,epithelial,2
4778,8,4778.png,epithelial,2
4779,8,4779.png,epithelial,2
4780,8,4780.png,epithelial,2
4781,8,4781.png,epithelial,2
4782,8,4782.png,epithelial,2
4783,8,4783.png,epithelial,2
4784,8,4784.png,epithelial,2
4785,8,4785.png,epithelial,2
4786,8,4786.png,epithelial,2
4787,8,4787.png,epithelial,2
4788,8,4788.png,epithelial,2
4789,8,4789.png,epithelial,2
4790,8,4790.png,epithelial,2
4791,8,4791.png,epithelial,2
4792,8,4792.png,epithelial,2
4793,8,4793.png,epithelial,2
4794,8,4794.png,epithelial,2
4795,8,4795.png,epithelial,2
4797,8,4797.png,epithelial,2
4798,8,4798.png,epithelial,2
4799,8,4799.png,epithelial,2
4800,8,4800.png,epithelial,2
4801,8,4801.png,epithelial,2
4802,8,4802.png,epithelial,2
4803,8,4803.png,epithelial,2
4804,8,4804.png,epithelial,2
4805,8,4805.png,epithelial,2
4806,8,4806.png,epithelial,2
4807,8,4807.png,epithelial,2
4808,8,4808.png,epithelial,2
4809,8,4809.png,epithelial,2
4810,8,4810.png,epithelial,2
4811,8,4811.png,epithelial,2
4812,8,4812.png,epithelial,2
4813,8,4813.png,epithelial,2
4814,8,4814.png,epithelial,2
4815,8,4815.png,epithelial,2
4816,8,4816.png,epithelial,2
4817,8,4817.png,epithelial,2
4820,8,4820.png,epithelial,2
4821,8,4821.png,epithelial,2
4822,8,4822.png,epithelial,2
4823,8,4823.png,epithelial,2
4824,8,4824.png,epithelial,2
4825,8,4825.png,epithelial,2
4826,8,4826.png,epithelial,2
4827,8,4827.png,epithelial,2
4828,8,4828.png,epithelial,2
4829,8,4829.png,epithelial,2
4830,8,4830.png,epithelial,2
4831,8,4831.png,epithelial,2
4832,8,4832.png,epithelial,2
4833,8,4833.png,epithelial,2
4834,8,4834.png,epithelial,2
4835,8,4835.png,epithelial,2
4836,8,4836.png,epithelial,2
4837,8,4837.png,epithelial,2
4838,8,4838.png,epithelial,2
4839,8,4839.png,epithelial,2
4840,8,4840.png,epithelial,2
4841,8,4841.png,epithelial,2
4842,8,4842.png,epithelial,2
4843,8,4843.png,epithelial,2
4844,8,4844.png,epithelial,2
4845,8,4845.png,epithelial,2
4846,8,4846.png,epithelial,2
4847,8,4847.png,epithelial,2
4848,8,4848.png,epithelial,2
4849,8,4849.png,epithelial,2
4850,8,4850.png,epithelial,2
4851,8,4851.png,epithelial,2
4852,8,4852.png,epithelial,2
4853,8,4853.png,epithelial,2
4854,8,4854.png,epithelial,2
4855,8,4855.png,epithelial,2
4856,8,4856.png,epithelial,2
4857,8,4857.png,epithelial,2
4858,8,4858.png,epithelial,2
4859,8,4859.png,epithelial,2
4860,8,4860.png,epithelial,2
4861,8,4861.png,epithelial,2
4862,8,4862.png,epithelial,2
4863,8,4863.png,epithelial,2
4864,8,4864.png,epithelial,2
4865,8,4865.png,epithelial,2
4866,8,4866.png,epithelial,2
4867,8,4867.png,epithelial,2
4868,8,4868.png,epithelial,2
4869,8,4869.png,epithelial,2
4870,8,4870.png,epithelial,2
4871,8,4871.png,epithelial,2
4872,8,4872.png,epithelial,2
4873,8,4873.png,epithelial,2
4874,8,4874.png,epithelial,2
4875,8,4875.png,epithelial,2
4876,8,4876.png,epithelial,2
4877,8,4877.png,epithelial,2
4878,8,4878.png,epithelial,2
4879,8,4879.png,epithelial,2
4880,8,4880.png,epithelial,2
4881,8,4881.png,epithelial,2
4882,8,4882.png,epithelial,2
4883,8,4883.png,epithelial,2
4884,8,4884.png,epithelial,2
4885,8,4885.png,epithelial,2
4886,8,4886.png,epithelial,2
4887,8,4887.png,epithelial,2
4888,8,4888.png,epithelial,2
4889,8,4889.png,epithelial,2
4890,8,4890.png,epithelial,2
4891,8,4891.png,epithelial,2
4892,8,4892.png,epithelial,2
4893,8,4893.png,epithelial,2
4894,8,4894.png,epithelial,2
4895,8,4895.png,epithelial,2
4896,8,4896.png,epithelial,2
4897,8,4897.png,epithelial,2
4898,8,4898.png,epithelial,2
4899,8,4899.png,epithelial,2
4900,8,4900.png,epithelial,2
4901,8,4901.png,epithelial,2
4902,8,4902.png,epithelial,2
4903,8,4903.png,epithelial,2
4904,8,4904.png,epithelial,2
4905,8,4905.png,epithelial,2
4906,8,4906.png,epithelial,2
4907,8,4907.png,epithelial,2
4908,8,4908.png,epithelial,2
4909,8,4909.png,epithelial,2
4910,8,4910.png,epithelial,2
4911,8,4911.png,epithelial,2
4912,8,4912.png,epithelial,2
4913,8,4913.png,epithelial,2
4914,8,4914.png,epithelial,2
4915,8,4915.png,epithelial,2
4916,8,4916.png,epithelial,2
4917,8,4917.png,epithelial,2
4918,8,4918.png,epithelial,2
4919,8,4919.png,epithelial,2
4920,8,4920.png,epithelial,2
4921,8,4921.png,epithelial,2
4922,8,4922.png,epithelial,2
4923,8,4923.png,epithelial,2
4924,8,4924.png,epithelial,2
4925,8,4925.png,epithelial,2
4926,8,4926.png,epithelial,2
4927,8,4927.png,epithelial,2
4928,8,4928.png,epithelial,2
4929,8,4929.png,epithelial,2
4930,8,4930.png,epithelial,2
4931,8,4931.png,epithelial,2
4932,8,4932.png,epithelial,2
4933,8,4933.png,epithelial,2
4934,8,4934.png,epithelial,2
4935,8,4935.png,epithelial,2
4936,8,4936.png,epithelial,2
4937,8,4937.png,epithelial,2
4938,8,4938.png,epithelial,2
4939,8,4939.png,epithelial,2
4940,8,4940.png,epithelial,2
4941,8,4941.png,epithelial,2
4942,8,4942.png,epithelial,2
4943,8,4943.png,epithelial,2
4944,8,4944.png,epithelial,2
4945,8,4945.png,epithelial,2
4946,8,4946.png,epithelial,2
4947,8,4947.png,epithelial,2
4948,8,4948.png,epithelial,2
4949,8,4949.png,epithelial,2
4950,8,4950.png,epithelial,2
4951,8,4951.png,epithelial,2
4952,8,4952.png,epithelial,2
4953,8,4953.png,epithelial,2
4954,8,4954.png,epithelial,2
4955,8,4955.png,epithelial,2
4956,8,4956.png,epithelial,2
4957,8,4957.png,epithelial,2
4958,8,4958.png,epithelial,2
4959,8,4959.png,epithelial,2
4960,8,4960.png,epithelial,2
4961,8,4961.png,epithelial,2
4962,8,4962.png,epithelial,2
4963,8,4963.png,epithelial,2
4967,8,4967.png,epithelial,2
4968,8,4968.png,epithelial,2
4970,8,4970.png,epithelial,2
4971,8,4971.png,epithelial,2
4972,8,4972.png,epithelial,2
4974,8,4974.png,epithelial,2
4975,8,4975.png,epithelial,2
4976,8,4976.png,epithelial,2
4977,8,4977.png,epithelial,2
4978,8,4978.png,epithelial,2
4979,8,4979.png,epithelial,2
4980,8,4980.png,epithelial,2
4981,8,4981.png,epithelial,2
4982,8,4982.png,epithelial,2
4983,8,4983.png,epithelial,2
4984,8,4984.png,epithelial,2
4985,8,4985.png,epithelial,2
4986,8,4986.png,epithelial,2
4987,8,4987.png,epithelial,2
4988,8,4988.png,epithelial,2
4989,8,4989.png,epithelial,2
4990,8,4990.png,epithelial,2
4991,8,4991.png,epithelial,2
4992,8,4992.png,epithelial,2
4993,8,4993.png,epithelial,2
4994,8,4994.png,epithelial,2
4995,8,4995.png,epithelial,2
4996,8,4996.png,epithelial,2
4997,8,4997.png,epithelial,2
4998,8,4998.png,epithelial,2
4999,8,4999.png,epithelial,2
5000,8,5000.png,epithelial,2
5001,8,5001.png,epithelial,2
5002,8,5002.png,epithelial,2
5003,8,5003.png,epithelial,2
5004,8,5004.png,epithelial,2
5005,8,5005.png,epithelial,2
5006,8,5006.png,epithelial,2
5007,8,5007.png,epithelial,2
5008,8,5008.png,epithelial,2
5009,8,5009.png,epithelial,2
5010,8,5010.png,epithelial,2
5011,8,5011.png,epithelial,2
5012,8,5012.png,epithelial,2
13351,10,13351.png,fibroblast,0
13352,10,13352.png,fibroblast,0
13353,10,13353.png,fibroblast,0
13354,10,13354.png,fibroblast,0
13355,10,13355.png,fibroblast,0
13356,10,13356.png,fibroblast,0
13357,10,13357.png,fibroblast,0
13358,10,13358.png,fibroblast,0
13359,10,13359.png,fibroblast,0
13360,10,13360.png,fibroblast,0
13361,10,13361.png,fibroblast,0
13363,10,13363.png,fibroblast,0
13364,10,13364.png,fibroblast,0
13365,10,13365.png,fibroblast,0
13366,10,13366.png,fibroblast,0
13367,10,13367.png,fibroblast,0
13368,10,13368.png,fibroblast,0
13369,10,13369.png,fibroblast,0
13370,10,13370.png,fibroblast,0
13371,10,13371.png,fibroblast,0
13372,10,13372.png,fibroblast,0
13373,10,13373.png,fibroblast,0
13375,10,13375.png,fibroblast,0
13376,10,13376.png,fibroblast,0
13377,10,13377.png,fibroblast,0
13378,10,13378.png,fibroblast,0
13379,10,13379.png,fibroblast,0
13380,10,13380.png,fibroblast,0
13381,10,13381.png,fibroblast,0
13382,10,13382.png,fibroblast,0
13383,10,13383.png,fibroblast,0
13384,10,13384.png,fibroblast,0
13385,10,13385.png,fibroblast,0
13386,10,13386.png,fibroblast,0
13387,10,13387.png,fibroblast,0
13388,10,13388.png,fibroblast,0
13389,10,13389.png,fibroblast,0
13390,10,13390.png,fibroblast,0
13391,10,13391.png,fibroblast,0
13394,10,13394.png,fibroblast,0
13395,10,13395.png,fibroblast,0
13396,10,13396.png,fibroblast,0
13397,10,13397.png,fibroblast,0
13399,10,13399.png,fibroblast,0
13400,10,13400.png,fibroblast,0
13401,10,13401.png,fibroblast,0
13402,10,13402.png,fibroblast,0
13403,10,13403.png,fibroblast,0
13404,10,13404.png,fibroblast,0
13405,10,13405.png,fibroblast,0
13406,10,13406.png,fibroblast,0
13407,10,13407.png,fibroblast,0
13408,10,13408.png,fibroblast,0
13409,10,13409.png,fibroblast,0
13410,10,13410.png,fibroblast,0
13411,10,13411.png,fibroblast,0
13412,10,13412.png,fibroblast,0
13413,10,13413.png,fibroblast,0
13414,10,13414.png,fibroblast,0
13415,10,13415.png,fibroblast,0
13416,10,13416.png,fibroblast,0
13417,10,13417.png,fibroblast,0
13418,10,13418.png,fibroblast,0
13419,10,13419.png,fibroblast,0
13420,10,13420.png,fibroblast,0
13421,10,13421.png,fibroblast,0
13422,10,13422.png,fibroblast,0
13424,10,13424.png,inflammatory,1
13425,10,13425.png,inflammatory,1
13426,10,13426.png,inflammatory,1
13427,10,13427.png,inflammatory,1
13428,10,13428.png,inflammatory,1
13429,10,13429.png,inflammatory,1
13430,10,13430.png,inflammatory,1
13431,10,13431.png,inflammatory,1
13432,10,13432.png,inflammatory,1
13433,10,13433.png,inflammatory,1
13434,10,13434.png,inflammatory,1
13435,10,13435.png,inflammatory,1
13436,10,13436.png,inflammatory,1
13437,10,13437.png,inflammatory,1
13438,10,13438.png,inflammatory,1
13439,10,13439.png,inflammatory,1
13440,10,13440.png,inflammatory,1
13441,10,13441.png,inflammatory,1
13442,10,13442.png,inflammatory,1
13443,10,13443.png,inflammatory,1
13444,10,13444.png,inflammatory,1
13445,10,13445.png,inflammatory,1
13446,10,13446.png,inflammatory,1
13447,10,13447.png,inflammatory,1
13448,10,13448.png,inflammatory,1
13449,10,13449.png,inflammatory,1
13450,10,13450.png,inflammatory,1
13451,10,13451.png,inflammatory,1
13452,10,13452.png,inflammatory,1
13453,10,13453.png,inflammatory,1
13454,10,13454.png,inflammatory,1
13455,10,13455.png,inflammatory,1
13457,10,13457.png,inflammatory,1
13458,10,13458.png,inflammatory,1
13459,10,13459.png,inflammatory,1
13460,10,13460.png,inflammatory,1
13461,10,13461.png,inflammatory,1
13462,10,13462.png,inflammatory,1
13463,10,13463.png,inflammatory,1
13464,10,13464.png,inflammatory,1
13465,10,13465.png,inflammatory,1
13466,10,13466.png,inflammatory,1
13467,10,13467.png,inflammatory,1
13468,10,13468.png,inflammatory,1
13469,10,13469.png,inflammatory,1
13470,10,13470.png,inflammatory,1
13471,10,13471.png,inflammatory,1
13472,10,13472.png,inflammatory,1
13473,10,13473.png,inflammatory,1
13474,10,13474.png,inflammatory,1
13475,10,13475.png,inflammatory,1
13476,10,13476.png,inflammatory,1
13477,10,13477.png,inflammatory,1
13478,10,13478.png,inflammatory,1
13479,10,13479.png,inflammatory,1
13480,10,13480.png,inflammatory,1
13481,10,13481.png,inflammatory,1
13482,10,13482.png,inflammatory,1
13483,10,13483.png,inflammatory,1
13484,10,13484.png,inflammatory,1
13485,10,13485.png,inflammatory,1
13486,10,13486.png,inflammatory,1
13487,10,13487.png,inflammatory,1
13488,10,13488.png,inflammatory,1
13489,10,13489.png,inflammatory,1
13490,10,13490.png,inflammatory,1
13491,10,13491.png,inflammatory,1
13492,10,13492.png,inflammatory,1
13493,10,13493.png,inflammatory,1
13494,10,13494.png,inflammatory,1
13495,10,13495.png,inflammatory,1
13496,10,13496.png,inflammatory,1
13497,10,13497.png,inflammatory,1
13498,10,13498.png,inflammatory,1
13501,10,13501.png,inflammatory,1
13502,10,13502.png,inflammatory,1
13503,10,13503.png,inflammatory,1
13504,10,13504.png,inflammatory,1
13505,10,13505.png,inflammatory,1
13506,10,13506.png,others,3
13509,10,13509.png,epithelial,2
13510,10,13510.png,epithelial,2
13511,10,13511.png,epithelial,2
13512,10,13512.png,epithelial,2
13513,10,13513.png,epithelial,2
13514,10,13514.png,epithelial,2
13515,10,13515.png,epithelial,2
13516,10,13516.png,epithelial,2
13517,10,13517.png,epithelial,2
13518,10,13518.png,epithelial,2
13519,10,13519.png,epithelial,2
13520,10,13520.png,epithelial,2
13521,10,13521.png,epithelial,2
13522,10,13522.png,epithelial,2
13523,10,13523.png,epithelial,2
13524,10,13524.png,epithelial,2
13525,10,13525.png,epithelial,2
13526,10,13526.png,epithelial,2
13527,10,13527.png,epithelial,2
13528,10,13528.png,epithelial,2
13529,10,13529.png,epithelial,2
13530,10,13530.png,epithelial,2
13531,10,13531.png,epithelial,2
13532,10,13532.png,epithelial,2
13533,10,13533.png,epithelial,2
13534,10,13534.png,epithelial,2
13535,10,13535.png,epithelial,2
13536,10,13536.png,epithelial,2
13537,10,13537.png,epithelial,2
13538,10,13538.png,epithelial,2
13539,10,13539.png,epithelial,2
13540,10,13540.png,epithelial,2
13541,10,13541.png,epithelial,2
13542,10,13542.png,epithelial,2
13543,10,13543.png,epithelial,2
13544,10,13544.png,epithelial,2
13545,10,13545.png,epithelial,2
13546,10,13546.png,epithelial,2
13547,10,13547.png,epithelial,2
13548,10,13548.png,epithelial,2
13549,10,13549.png,epithelial,2
13550,10,13550.png,epithelial,2
13551,10,13551.png,epithelial,2
13552,10,13552.png,epithelial,2
13553,10,13553.png,epithelial,2
13554,10,13554.png,epithelial,2
13555,10,13555.png,epithelial,2
13556,10,13556.png,epithelial,2
13557,10,13557.png,epithelial,2
13558,10,13558.png,epithelial,2
13559,10,13559.png,epithelial,2
13560,10,13560.png,epithelial,2
13561,10,13561.png,epithelial,2
13562,10,13562.png,epithelial,2
13563,10,13563.png,epithelial,2
13564,10,13564.png,epithelial,2
13565,10,13565.png,epithelial,2
13570,10,13570.png,epithelial,2
13571,10,13571.png,epithelial,2
13572,10,13572.png,epithelial,2
13573,10,13573.png,epithelial,2
13574,10,13574.png,epithelial,2
13576,10,13576.png,epithelial,2
13577,10,13577.png,epithelial,2
13578,10,13578.png,epithelial,2
13579,10,13579.png,epithelial,2
13580,10,13580.png,epithelial,2
13581,10,13581.png,epithelial,2
13582,10,13582.png,epithelial,2
13583,10,13583.png,epithelial,2
13584,10,13584.png,epithelial,2
13585,10,13585.png,epithelial,2
13586,10,13586.png,epithelial,2
13587,10,13587.png,epithelial,2
13588,10,13588.png,epithelial,2
13589,10,13589.png,epithelial,2
13590,10,13590.png,epithelial,2
13591,10,13591.png,epithelial,2
13592,10,13592.png,epithelial,2
13593,10,13593.png,epithelial,2
13594,10,13594.png,epithelial,2
13595,10,13595.png,epithelial,2
13596,10,13596.png,epithelial,2
13597,10,13597.png,epithelial,2
13598,10,13598.png,epithelial,2
13599,10,13599.png,epithelial,2
13600,10,13600.png,epithelial,2
